0,0.030193978253824243,0.8864235527502204,0.45257282589518916,0.3318320846780029,0.7917124089767459
1,0.7953019734204192,0.9741409564626675,0.7536612919838838,0.4538693094610784,0.5590950687056663
2,0.8947336296630656,0.984874941807421,0.3668700022412877,0.5789633247651191,0.3467811923628164
0,0.3757888880496666,0.9946513414453295,0.2684066488274058,0.25581539839631007,0.6732752674660045
1,0.9764225183258377,0.9843159965603746,0.6931222745763337,0.42826016771473774,0.5524412313071252
2,0.08415222639942159,0.6508243980201643,0.5822230753342402,0.6260794958172419,0.30741956011768684
0,0.9274876871988316,0.9900754532311442,0.48442820002674647,0.3894850387628043,0.6812611203343415
1,0.832312281915755,0.9751543254090412,0.5595928575409276,0.5304789221139874,0.5613543198507704
2,0.9759770363564932,0.9745717874736199,0.4608504511756019,0.6057141647887002,0.22145010999775674
0,0.3461238606464193,0.9790917745069775,0.23384350635016277,0.418842272399363,0.6078458872533465
1,0.42382859941177226,0.9783788777731262,0.7034066547720857,0.5213756226466004,0.5436155780719714
2,0.2924094384124926,0.9289836756130168,0.5099527845240942,0.7074424302896312,0.4449087194387211
0,0.8038751134596792,0.9867442566290443,0.3218124367201354,0.4301646737929674,0.6413871178689319
1,0.9525275796816519,0.9878553113168579,0.5133092736990501,0.3322504002517255,0.5082866530820345
2,0.5167275020805228,0.9629414367189754,0.5123366515243718,0.6918084234619474,0.3203037919299834
0,0.7006149615093291,0.9821134152175813,0.49179875238430915,0.46641087529710606,0.7545375492797204
1,0.4438933992034233,0.9725390614140661,0.6938889645319861,0.4286837119383126,0.5454300986440905
2,0.8902186669972462,0.9716286227543145,0.5158688614036456,0.6186925347898335,0.3637452050952781
0,0.3835544016820433,0.9763124247777173,0.35495509335632036,0.4897217879900712,0.7101803847144194
1,0.10594941289386342,0.888952591376079,0.579588244583561,0.43464327292827015,0.5726769506044151
2,0.05551666642156058,0.5146351659358352,0.5867152907123055,0.6372840664636991,0.4165976490986025
0,0.6183960667774567,0.9804603779679049,0.3461555231510038,0.4135434876213379,0.6394334821939299
1,0.5022721375204612,0.982248777896245,0.6635708412389416,0.39967875674611436,0.5254483002228127
2,0.2766240868194731,0.9386251818637281,0.5847137855907961,0.7047219585040545,0.4379640461625176
0,0.3614229462245583,0.977532254841169,0.3286601426198338,0.37748697800953446,0.7470723614714094
1,0.5538589964120024,0.977901869196545,0.731001135621015,0.382636550114996,0.559634223604733
